Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - GBP,Flow
1/10/12,"5,820.45",+78.38,+1.37%,"5,742.07","5,738.59","5,843.54","690,293,745","341,218.00","652,930.00"
2/10/12,"5,809.45",-11.00,-0.19%,"5,820.45","5,781.42","5,840.36","704,898,696","307,815.00","345,115.00"
3/10/12,"5,825.81",+16.36,+0.28%,"5,809.45","5,785.00","5,832.48","606,196,706","295,541.00","640,656.00"
4/10/12,"5,827.78",+1.97,+0.03%,"5,825.81","5,803.22","5,854.16","817,156,213","365,380.00","1,006,036.00"
5/10/12,"5,871.02",+43.24,+0.74%,"5,827.78","5,827.61","5,885.57","883,077,319","396,495.00","1,402,531.00"
8/10/12,"5,841.74",-29.28,-0.50%,"5,871.02","5,818.76","5,871.02","492,224,031","234,116.00","1,168,415.00"
9/10/12,"5,810.25",-31.49,-0.54%,"5,841.74","5,795.18","5,856.42","574,468,359","284,356.00","884,059.00"
10/10/12,"5,776.71",-33.54,-0.58%,"5,810.25","5,776.71","5,810.52","681,615,364","278,051.00","606,008.00"
11/10/12,"5,829.75",+53.04,+0.92%,"5,776.71","5,766.69","5,846.30","693,356,373","301,955.00","907,963.00"
12/10/12,"5,793.32",-36.43,-0.62%,"5,829.75","5,793.32","5,829.75","888,088,147","339,688.00","568,275.00"
15/10/12,"5,805.61",+12.29,+0.21%,"5,793.32","5,786.03","5,827.87","695,435,616","295,560.00","863,835.00"
16/10/12,"5,870.54",+64.93,+1.12%,"5,805.61","5,805.61","5,878.09","877,624,415","367,236.00","1,231,071.00"
17/10/12,"5,910.91",+40.37,+0.69%,"5,870.54","5,868.68","5,915.59","903,398,878","424,582.00","1,655,653.00"
18/10/12,"5,917.05",+6.14,+0.10%,"5,910.91","5,896.49","5,928.27","869,993,224","391,117.00","2,046,770.00"
19/10/12,"5,896.15",-20.90,-0.35%,"5,917.05","5,892.23","5,919.73","829,321,043","359,322.00","1,687,448.00"
22/10/12,"5,882.91",-13.24,-0.22%,"5,896.15","5,869.88","5,911.03","540,270,381","273,929.00","1,413,519.00"
23/10/12,"5,797.91",-85.00,-1.44%,"5,882.91","5,788.96","5,893.43","654,156,709","335,390.00","1,078,129.00"
24/10/12,"5,804.78",+6.87,+0.12%,"5,797.91","5,776.64","5,823.24","953,707,399","425,374.00","1,503,503.00"
25/10/12,"5,805.05",+0.27,+0.00%,"5,804.78","5,802.22","5,840.57","654,435,134","327,778.00","1,831,281.00"
26/10/12,"5,806.71",+1.66,+0.03%,"5,805.05","5,753.31","5,817.94","622,849,752","310,170.00","2,141,451.00"
29/10/12,"5,795.10",-11.61,-0.20%,"5,806.71","5,763.51","5,812.67","432,888,785","204,961.00","1,936,490.00"
30/10/12,"5,849.90",+54.80,+0.95%,"5,795.10","5,794.92","5,852.17","403,992,301","193,424.00","2,129,914.00"
31/10/12,"5,782.70",-67.20,-1.15%,"5,849.90","5,782.70","5,866.67","874,664,163","460,055.00","1,669,859.00"
1/11/12,"5,861.92",+79.22,+1.37%,"5,782.70","5,777.96","5,866.76","1,042,591,642","400,644.00","2,070,503.00"
2/11/12,"5,868.55",+6.63,+0.11%,"5,861.92","5,844.30","5,890.11","855,128,587","398,327.00","2,468,830.00"
5/11/12,"5,839.06",-29.49,-0.50%,"5,868.55","5,825.55","5,868.55","565,871,290","277,448.00","2,191,382.00"
6/11/12,"5,884.90",+45.84,+0.79%,"5,839.06","5,839.06","5,885.16","774,672,779","319,164.00","2,510,546.00"
7/11/12,"5,791.63",-93.27,-1.58%,"5,884.90","5,789.43","5,921.78","922,665,985","406,746.00","2,103,800.00"
8/11/12,"5,776.05",-15.58,-0.27%,"5,791.63","5,770.70","5,824.36","729,278,376","292,481.00","1,811,319.00"
9/11/12,"5,769.68",-6.37,-0.11%,"5,776.05","5,715.23","5,786.43","708,899,939","316,711.00","1,494,608.00"
12/11/12,"5,767.27",-2.41,-0.04%,"5,769.68","5,762.01","5,795.25","654,357,626","237,020.00","1,257,588.00"
13/11/12,"5,786.25",+18.98,+0.33%,"5,767.27","5,710.99","5,786.25","950,283,429","382,258.00","1,639,846.00"
14/11/12,"5,722.01",-64.24,-1.11%,"5,786.25","5,719.61","5,786.25","865,457,685","344,686.00","1,295,160.00"
15/11/12,"5,677.75",-44.26,-0.77%,"5,722.01","5,674.26","5,722.01","799,767,396","343,347.00","951,813.00"
16/11/12,"5,605.59",-72.16,-1.27%,"5,677.75","5,605.59","5,682.68","939,385,592","399,345.00","552,468.00"
19/11/12,"5,737.66",+132.07,+2.36%,"5,605.59","5,605.59","5,739.74","745,281,493","325,631.00","878,099.00"
20/11/12,"5,748.10",+10.44,+0.18%,"5,737.66","5,706.70","5,751.82","803,266,255","357,804.00","1,235,903.00"
21/11/12,"5,752.03",+3.93,+0.07%,"5,748.10","5,727.86","5,760.12","640,008,767","301,235.00","1,537,138.00"
22/11/12,"5,791.03",+39.00,+0.68%,"5,752.03","5,752.03","5,796.47","511,821,624","272,962.00","1,810,100.00"
23/11/12,"5,819.14",+28.11,+0.49%,"5,791.03","5,781.43","5,830.53","427,504,926","209,414.00","2,019,514.00"
26/11/12,"5,786.72",-32.42,-0.56%,"5,819.14","5,773.86","5,819.14","601,954,345","249,845.00","1,769,669.00"
27/11/12,"5,799.71",+12.99,+0.22%,"5,786.72","5,786.72","5,823.18","659,090,963","274,201.00","2,043,870.00"
28/11/12,"5,803.28",+3.57,+0.06%,"5,799.71","5,755.23","5,808.34","610,194,786","282,144.00","2,326,014.00"
29/11/12,"5,870.30",+67.02,+1.15%,"5,803.28","5,803.28","5,883.98","652,938,132","328,580.00","2,654,594.00"
30/11/12,"5,866.82",-3.48,-0.06%,"5,870.30","5,860.27","5,904.39","699,163,581","366,240.00","2,288,354.00"
3/12/12,"5,871.24",+4.42,+0.08%,"5,866.82","5,859.56","5,902.00","512,045,478","246,895.00","2,535,249.00"
4/12/12,"5,869.04",-2.20,-0.04%,"5,871.24","5,852.88","5,885.36","596,025,473","293,723.00","2,241,526.00"
5/12/12,"5,892.08",+23.04,+0.39%,"5,869.04","5,869.04","5,902.66","610,548,440","343,075.00","2,584,601.00"
6/12/12,"5,901.42",+9.34,+0.16%,"5,892.08","5,889.65","5,923.91","637,068,588","331,189.00","2,915,790.00"
7/12/12,"5,914.40",+12.98,+0.22%,"5,901.42","5,889.92","5,923.11","584,102,474","326,216.00","3,242,006.00"
10/12/12,"5,921.63",+7.23,+0.12%,"5,914.40","5,891.33","5,923.97","463,904,051","218,365.00","3,460,371.00"
11/12/12,"5,924.97",+3.34,+0.06%,"5,921.63","5,908.32","5,937.93","514,655,717","285,702.00","3,746,073.00"
12/12/12,"5,945.85",+20.88,+0.35%,"5,924.97","5,915.91","5,948.50","629,912,332","327,986.00","4,074,059.00"
13/12/12,"5,929.61",-16.24,-0.27%,"5,945.85","5,918.57","5,947.85","557,270,350","308,038.00","3,766,021.00"
14/12/12,"5,921.76",-7.85,-0.13%,"5,929.61","5,915.34","5,944.50","529,958,264","301,581.00","3,464,440.00"
17/12/12,"5,912.15",-9.61,-0.16%,"5,921.76","5,881.01","5,923.92","533,505,736","264,034.00","3,200,406.00"
18/12/12,"5,935.90",+23.75,+0.40%,"5,912.15","5,911.10","5,946.41","664,063,289","338,899.00","3,539,305.00"
19/12/12,"5,961.59",+25.69,+0.43%,"5,935.90","5,935.90","5,977.82","743,375,800","359,749.00","3,899,054.00"
20/12/12,"5,958.34",-3.25,-0.05%,"5,961.59","5,950.07","5,970.87","596,569,414","305,755.00","3,593,299.00"
21/12/12,"5,939.99",-18.35,-0.31%,"5,958.34","5,894.10","5,958.34","933,059,828","478,039.00","3,115,260.00"
24/12/12,"5,954.18",+14.19,+0.24%,"5,939.99","5,937.10","5,957.69","149,881,296","68,271.00","3,183,531.00"
27/12/12,"5,954.30",+0.12,+0.00%,"5,954.18","5,942.44","5,997.04","340,703,334","157,248.00","3,340,779.00"
28/12/12,"5,925.37",-28.93,-0.49%,"5,954.30","5,915.32","5,975.97","306,906,140","137,722.00","3,203,057.00"
31/12/12,"5,897.81",-27.56,-0.47%,"5,925.37","5,873.43","5,925.43","164,636,464","71,886.00","3,131,171.00"
2/1/13,"6,027.37",+129.56,+2.20%,"5,897.81","5,897.81","6,044.57","652,659,331","313,374.00","3,444,545.00"
3/1/13,"6,047.34",+19.97,+0.33%,"6,027.37","6,016.80","6,051.30","470,665,818","241,585.00","3,686,130.00"
4/1/13,"6,089.84",+42.50,+0.70%,"6,047.34","6,038.02","6,089.84","548,929,134","278,428.00","3,964,558.00"
7/1/13,"6,064.58",-25.26,-0.41%,"6,089.84","6,060.75","6,091.50","571,661,614","257,471.00","3,707,087.00"
8/1/13,"6,053.63",-10.95,-0.18%,"6,064.58","6,053.63","6,088.18","663,115,637","309,647.00","3,397,440.00"
9/1/13,"6,098.65",+45.02,+0.74%,"6,053.63","6,053.63","6,112.27","812,116,160","346,795.00","3,744,235.00"
10/1/13,"6,101.51",+2.86,+0.05%,"6,098.65","6,090.61","6,118.30","764,650,147","352,182.00","4,096,417.00"
11/1/13,"6,121.58",+20.07,+0.33%,"6,101.51","6,095.07","6,121.58","685,724,387","337,906.00","4,434,323.00"
14/1/13,"6,107.86",-13.72,-0.22%,"6,121.58","6,104.90","6,134.17","628,349,987","269,071.00","4,165,252.00"
15/1/13,"6,117.31",+9.45,+0.15%,"6,107.86","6,086.21","6,117.31","700,998,452","337,034.00","4,502,286.00"
16/1/13,"6,103.98",-13.33,-0.22%,"6,117.31","6,076.12","6,117.33","818,412,068","354,896.00","4,147,390.00"
17/1/13,"6,132.36",+28.38,+0.46%,"6,103.98","6,087.49","6,135.89","622,925,143","351,365.00","4,498,755.00"
18/1/13,"6,154.41",+22.05,+0.36%,"6,132.36","6,131.93","6,172.49","713,504,598","384,171.00","4,882,926.00"
21/1/13,"6,180.98",+26.57,+0.43%,"6,154.41","6,154.41","6,182.23","401,154,781","210,341.00","5,093,267.00"
22/1/13,"6,179.17",-1.81,-0.03%,"6,180.98","6,149.18","6,188.58","558,352,790","282,658.00","4,810,609.00"
23/1/13,"6,197.64",+18.47,+0.30%,"6,179.17","6,178.47","6,200.49","685,179,644","348,622.00","5,159,231.00"
24/1/13,"6,264.91",+67.27,+1.09%,"6,197.64","6,186.48","6,271.40","655,654,851","331,144.00","5,490,375.00"
25/1/13,"6,284.45",+19.54,+0.31%,"6,264.91","6,247.33","6,284.45","585,517,381","316,713.00","5,807,088.00"
28/1/13,"6,294.41",+9.96,+0.16%,"6,284.45","6,277.04","6,311.26","533,448,706","275,017.00","6,082,105.00"
29/1/13,"6,339.19",+44.78,+0.71%,"6,294.41","6,285.77","6,346.37","641,748,596","302,453.00","6,384,558.00"
30/1/13,"6,323.11",-16.08,-0.25%,"6,339.19","6,316.29","6,354.46","691,737,509","350,605.00","6,033,953.00"
31/1/13,"6,276.88",-46.23,-0.73%,"6,323.11","6,276.88","6,323.11","809,378,523","435,553.00","5,598,400.00"
1/2/13,"6,347.24",+70.36,+1.12%,"6,276.88","6,275.50","6,353.95","686,175,148","353,407.00","5,951,807.00"
4/2/13,"6,246.84",-100.40,-1.58%,"6,347.24","6,236.66","6,347.26","765,896,890","341,629.00","5,610,178.00"
5/2/13,"6,282.76",+35.92,+0.58%,"6,246.84","6,244.07","6,296.47","612,214,600","311,874.00","5,922,052.00"
6/2/13,"6,295.34",+12.58,+0.20%,"6,282.76","6,265.55","6,321.45","673,856,933","324,523.00","6,246,575.00"
7/2/13,"6,228.42",-66.92,-1.06%,"6,295.34","6,216.72","6,313.00","721,694,439","356,930.00","5,889,645.00"
8/2/13,"6,263.93",+35.51,+0.57%,"6,228.42","6,228.42","6,278.07","589,359,224","304,347.00","6,193,992.00"
11/2/13,"6,277.06",+13.13,+0.21%,"6,263.93","6,252.31","6,294.81","448,134,102","232,183.00","6,426,175.00"
12/2/13,"6,338.38",+61.32,+0.98%,"6,277.06","6,259.82","6,338.38","813,154,292","327,668.00","6,753,843.00"
13/2/13,"6,359.11",+20.73,+0.33%,"6,338.38","6,311.59","6,384.70","756,377,625","379,475.00","7,133,318.00"
14/2/13,"6,327.36",-31.75,-0.50%,"6,359.11","6,302.00","6,364.72","713,898,855","380,856.00","6,752,462.00"
15/2/13,"6,328.26",+0.90,+0.01%,"6,327.36","6,309.78","6,352.20","636,564,360","344,747.00","7,097,209.00"
18/2/13,"6,318.19",-10.07,-0.16%,"6,328.26","6,306.83","6,330.17","459,974,880","237,619.00","6,859,590.00"
19/2/13,"6,379.07",+60.88,+0.96%,"6,318.19","6,304.40","6,385.14","672,871,802","345,016.00","7,204,606.00"
20/2/13,"6,395.37",+16.30,+0.26%,"6,379.07","6,368.20","6,412.44","756,333,831","373,323.00","7,577,929.00"
21/2/13,"6,291.54",-103.83,-1.62%,"6,395.37","6,277.96","6,395.37","733,016,994","390,952.00","7,186,977.00"
22/2/13,"6,335.70",+44.16,+0.70%,"6,291.54","6,291.49","6,347.25","702,828,135","391,845.00","7,578,822.00"
25/2/13,"6,355.37",+19.67,+0.31%,"6,335.70","6,323.98","6,390.09","994,472,356","511,826.00","8,090,648.00"
26/2/13,"6,270.44",-84.93,-1.34%,"6,355.37","6,258.62","6,355.37","772,273,224","396,987.00","7,693,661.00"
27/2/13,"6,325.88",+55.44,+0.88%,"6,270.44","6,269.26","6,335.90","707,922,286","330,956.00","8,024,617.00"
28/2/13,"6,360.81",+34.93,+0.55%,"6,325.88","6,325.88","6,372.00","909,994,103","467,499.00","8,492,116.00"
1/3/13,"6,378.60",+17.79,+0.28%,"6,360.81","6,308.56","6,391.67","1,106,390,080","394,981.00","8,887,097.00"
4/3/13,"6,345.63",-32.97,-0.52%,"6,378.60","6,333.17","6,379.29","704,235,633","345,295.00","8,541,802.00"
5/3/13,"6,431.95",+86.32,+1.36%,"6,345.63","6,344.78","6,437.34","683,437,039","378,686.00","8,920,488.00"
6/3/13,"6,427.64",-4.31,-0.07%,"6,431.95","6,418.72","6,460.96","1,098,361,503","428,768.00","8,491,720.00"
7/3/13,"6,439.16",+11.52,+0.18%,"6,427.64","6,427.31","6,459.68","923,031,466","391,716.00","8,883,436.00"
8/3/13,"6,483.58",+44.42,+0.69%,"6,439.16","6,439.16","6,489.54","844,774,789","404,292.00","9,287,728.00"
11/3/13,"6,503.63",+20.05,+0.31%,"6,483.58","6,473.56","6,505.30","625,233,905","306,744.00","9,594,472.00"
12/3/13,"6,510.62",+6.99,+0.11%,"6,503.63","6,491.75","6,533.99","616,794,397","315,720.00","9,910,192.00"
13/3/13,"6,481.50",-29.12,-0.45%,"6,510.62","6,437.61","6,510.62","666,282,342","337,725.00","9,572,467.00"
14/3/13,"6,529.41",+47.91,+0.74%,"6,481.50","6,478.54","6,532.57","791,452,541","429,868.00","10,002,335.00"
15/3/13,"6,489.65",-39.76,-0.61%,"6,529.41","6,470.10","6,533.78","1,262,249,371","683,143.00","9,319,192.00"
18/3/13,"6,457.92",-31.73,-0.49%,"6,489.65","6,386.17","6,489.65","748,775,877","354,217.00","8,964,975.00"
19/3/13,"6,441.32",-16.60,-0.26%,"6,457.92","6,414.45","6,474.57","679,522,765","363,852.00","8,601,123.00"
20/3/13,"6,432.70",-8.62,-0.13%,"6,441.32","6,421.29","6,475.61","724,526,468","384,428.00","8,216,695.00"
21/3/13,"6,388.55",-44.15,-0.69%,"6,432.70","6,364.00","6,435.59","641,944,169","372,731.00","7,843,964.00"
22/3/13,"6,392.76",+4.21,+0.07%,"6,388.55","6,374.51","6,426.45","768,806,482","421,810.00","8,265,774.00"
25/3/13,"6,378.38",-14.38,-0.22%,"6,392.76","6,366.62","6,458.53","768,298,199","350,052.00","7,915,722.00"
26/3/13,"6,399.37",+20.99,+0.33%,"6,378.38","6,369.58","6,404.52","650,359,292","336,168.00","8,251,890.00"
27/3/13,"6,387.56",-11.81,-0.18%,"6,399.37","6,344.19","6,420.90","755,244,871","339,158.00","7,912,732.00"
28/3/13,"6,411.74",+24.18,+0.38%,"6,387.56","6,381.99","6,447.86","731,506,964","407,928.00","8,320,660.00"
2/4/13,"6,490.66",+78.92,+1.23%,"6,411.74","6,408.84","6,501.78","913,557,305","401,008.00","8,721,668.00"
3/4/13,"6,420.28",-70.38,-1.08%,"6,490.66","6,416.67","6,491.84","676,016,169","332,013.00","8,389,655.00"
4/4/13,"6,344.12",-76.16,-1.19%,"6,420.28","6,341.43","6,426.37","680,161,152","344,128.00","8,045,527.00"
5/4/13,"6,249.78",-94.34,-1.49%,"6,344.12","6,214.36","6,346.82","668,684,091","344,135.00","7,701,392.00"
8/4/13,"6,276.94",+27.16,+0.43%,"6,249.78","6,249.78","6,289.59","650,412,472","331,331.00","8,032,723.00"
9/4/13,"6,313.21",+36.27,+0.58%,"6,276.94","6,276.94","6,326.54","613,230,784","338,068.00","8,370,791.00"
10/4/13,"6,387.37",+74.16,+1.17%,"6,313.21","6,313.20","6,405.20","678,441,391","377,274.00","8,748,065.00"
11/4/13,"6,416.14",+28.77,+0.45%,"6,387.37","6,377.54","6,423.56","556,825,943","309,931.00","9,057,996.00"
12/4/13,"6,384.39",-31.75,-0.49%,"6,416.14","6,368.20","6,416.14","521,445,702","293,153.00","8,764,843.00"
15/4/13,"6,343.60",-40.79,-0.64%,"6,384.39","6,300.12","6,384.42","576,452,020","364,369.00","8,400,474.00"
16/4/13,"6,304.58",-39.02,-0.62%,"6,343.60","6,297.53","6,343.60","609,897,536","362,019.00","8,038,455.00"
17/4/13,"6,244.21",-60.37,-0.96%,"6,304.58","6,225.16","6,334.44","738,341,657","409,200.00","7,629,255.00"
18/4/13,"6,243.67",-0.54,-0.01%,"6,244.21","6,225.86","6,277.79","668,152,689","377,659.00","7,251,596.00"
19/4/13,"6,286.59",+42.92,+0.69%,"6,243.67","6,243.67","6,288.70","694,202,874","374,978.00","7,626,574.00"
22/4/13,"6,280.62",-5.97,-0.09%,"6,286.59","6,258.98","6,341.98","603,305,876","283,230.00","7,343,344.00"
23/4/13,"6,406.12",+125.50,+2.00%,"6,280.62","6,278.48","6,406.14","719,139,012","382,960.00","7,726,304.00"
24/4/13,"6,431.76",+25.64,+0.40%,"6,406.12","6,396.19","6,438.93","735,699,041","387,492.00","8,113,796.00"
25/4/13,"6,442.59",+10.83,+0.17%,"6,431.76","6,411.94","6,467.11","739,178,883","398,319.00","8,512,115.00"
26/4/13,"6,426.42",-16.17,-0.25%,"6,442.59","6,399.37","6,442.59","560,270,412","300,685.00","8,211,430.00"
29/4/13,"6,458.02",+31.60,+0.49%,"6,426.42","6,419.27","6,458.02","636,100,913","323,099.00","8,534,529.00"
30/4/13,"6,430.12",-27.90,-0.43%,"6,458.02","6,412.69","6,483.08","1,079,343,815","490,755.00","8,043,774.00"
1/5/13,"6,451.29",+21.17,+0.33%,"6,430.12","6,429.80","6,475.87","409,459,824","199,880.00","8,243,654.00"
2/5/13,"6,460.71",+9.42,+0.15%,"6,451.29","6,409.81","6,470.34","744,888,344","387,390.00","8,631,044.00"
3/5/13,"6,521.46",+60.75,+0.94%,"6,460.71","6,451.50","6,541.69","768,857,524","390,580.00","9,021,624.00"
7/5/13,"6,557.30",+35.84,+0.55%,"6,521.46","6,521.43","6,563.90","795,845,320","410,810.00","9,432,434.00"
8/5/13,"6,583.48",+26.18,+0.40%,"6,557.30","6,547.00","6,587.39","703,446,762","367,475.00","9,799,909.00"
9/5/13,"6,592.74",+9.26,+0.14%,"6,583.48","6,571.73","6,597.26","750,085,364","318,138.00","10,118,047.00"
10/5/13,"6,624.98",+32.24,+0.49%,"6,592.74","6,591.58","6,637.84","807,522,655","386,632.00","10,504,679.00"
13/5/13,"6,631.76",+6.78,+0.10%,"6,624.98","6,602.82","6,633.26","560,541,907","287,859.00","10,792,538.00"
14/5/13,"6,686.06",+54.30,+0.82%,"6,631.76","6,618.36","6,686.06","618,403,675","364,168.00","11,156,706.00"
15/5/13,"6,693.55",+7.49,+0.11%,"6,686.06","6,669.04","6,701.68","690,863,108","372,031.00","11,528,737.00"
16/5/13,"6,687.80",-5.75,-0.09%,"6,693.55","6,677.15","6,714.48","766,342,715","374,330.00","11,154,407.00"
17/5/13,"6,723.06",+35.26,+0.53%,"6,687.80","6,669.93","6,726.90","855,145,280","388,503.00","11,542,910.00"
20/5/13,"6,755.63",+32.57,+0.48%,"6,723.06","6,709.14","6,755.63","736,130,694","315,234.00","11,858,144.00"
21/5/13,"6,803.87",+48.24,+0.71%,"6,755.63","6,744.20","6,803.87","763,672,356","429,793.00","12,287,937.00"
22/5/13,"6,840.27",+36.40,+0.53%,"6,803.87","6,781.45","6,875.62","964,619,717","532,065.00","12,820,002.00"
23/5/13,"6,696.79",-143.48,-2.10%,"6,840.27","6,658.77","6,840.27","987,091,196","493,006.00","12,326,996.00"
24/5/13,"6,654.34",-42.45,-0.63%,"6,696.79","6,640.08","6,720.08","787,892,199","352,098.00","11,974,898.00"
28/5/13,"6,762.01",+107.67,+1.62%,"6,654.34","6,654.34","6,790.70","658,595,421","381,563.00","12,356,461.00"
29/5/13,"6,627.17",-134.84,-1.99%,"6,762.01","6,620.82","6,762.01","613,718,215","369,724.00","11,986,737.00"
30/5/13,"6,656.99",+29.82,+0.45%,"6,627.17","6,611.03","6,656.99","594,003,670","317,882.00","12,304,619.00"
31/5/13,"6,583.09",-73.90,-1.11%,"6,656.99","6,577.75","6,657.07","1,182,587,201","564,602.00","11,740,017.00"
3/6/13,"6,525.12",-57.97,-0.88%,"6,583.09","6,514.08","6,583.09","780,012,946","345,140.00","11,394,877.00"
4/6/13,"6,558.58",+33.46,+0.51%,"6,525.12","6,525.12","6,577.00","806,462,900","347,162.00","11,742,039.00"
5/6/13,"6,419.31",-139.27,-2.12%,"6,558.58","6,419.31","6,558.58","800,986,543","414,899.00","11,327,140.00"
6/6/13,"6,336.11",-83.20,-1.30%,"6,419.31","6,336.11","6,435.39","680,973,926","348,089.00","10,979,051.00"
7/6/13,"6,411.99",+75.88,+1.20%,"6,336.11","6,313.60","6,421.37","786,639,376","416,312.00","11,395,363.00"
10/6/13,"6,400.45",-11.54,-0.18%,"6,411.99","6,379.62","6,421.24","597,226,942","319,976.00","11,075,387.00"
11/6/13,"6,340.08",-60.37,-0.94%,"6,400.45","6,280.08","6,401.18","736,368,206","417,593.00","10,657,794.00"
12/6/13,"6,299.45",-40.63,-0.64%,"6,340.08","6,295.92","6,364.26","693,795,747","364,489.00","10,293,305.00"
13/6/13,"6,304.63",+5.18,+0.08%,"6,299.45","6,205.71","6,310.95","824,350,693","404,913.00","10,698,218.00"
14/6/13,"6,308.26",+3.63,+0.06%,"6,304.63","6,290.62","6,343.51","734,161,671","327,201.00","11,025,419.00"
17/6/13,"6,330.49",+22.23,+0.35%,"6,308.26","6,308.26","6,370.75","575,444,197","293,025.00","11,318,444.00"
18/6/13,"6,374.21",+43.72,+0.69%,"6,330.49","6,311.35","6,397.33","654,137,270","317,924.00","11,636,368.00"
19/6/13,"6,348.82",-25.39,-0.40%,"6,374.21","6,327.01","6,383.61","723,618,565","345,828.00","11,290,540.00"
20/6/13,"6,159.51",-189.31,-2.98%,"6,348.82","6,144.98","6,348.82","874,374,945","465,396.00","10,825,144.00"
21/6/13,"6,116.17",-43.34,-0.70%,"6,159.51","6,116.17","6,244.17","1,508,289,750","755,243.00","10,069,901.00"
24/6/13,"6,029.10",-87.07,-1.42%,"6,116.17","6,023.44","6,136.11","864,109,740","404,611.00","9,665,290.00"
25/6/13,"6,101.91",+72.81,+1.21%,"6,029.10","6,029.10","6,114.61","786,471,866","419,746.00","10,085,036.00"
26/6/13,"6,165.48",+63.57,+1.04%,"6,101.91","6,089.21","6,177.92","754,667,906","383,690.00","10,468,726.00"
27/6/13,"6,243.40",+77.92,+1.26%,"6,165.48","6,165.45","6,271.80","803,972,641","398,549.00","10,867,275.00"
28/6/13,"6,215.47",-27.93,-0.45%,"6,243.40","6,207.72","6,268.84","920,725,766","440,432.00","10,426,843.00"
1/7/13,"6,307.78",+92.31,+1.49%,"6,215.47","6,215.44","6,317.02","657,027,098","324,566.00","10,751,409.00"
2/7/13,"6,303.94",-3.84,-0.06%,"6,307.78","6,266.50","6,314.13","560,698,858","284,347.00","10,467,062.00"
3/7/13,"6,229.87",-74.07,-1.17%,"6,303.94","6,185.21","6,303.94","663,008,611","325,050.00","10,142,012.00"
4/7/13,"6,421.67",+191.80,+3.08%,"6,229.87","6,229.87","6,431.41","824,171,668","392,513.00","10,534,525.00"
5/7/13,"6,375.52",-46.15,-0.72%,"6,421.67","6,364.38","6,498.59","725,869,931","379,900.00","10,154,625.00"
8/7/13,"6,450.07",+74.55,+1.17%,"6,375.52","6,375.52","6,476.09","622,003,996","282,893.00","10,437,518.00"
9/7/13,"6,513.08",+63.01,+0.98%,"6,450.07","6,450.07","6,530.86","658,606,928","310,369.00","10,747,887.00"
10/7/13,"6,504.96",-8.12,-0.12%,"6,513.08","6,472.41","6,535.91","606,500,694","313,340.00","10,434,547.00"
11/7/13,"6,543.41",+38.45,+0.59%,"6,504.96","6,504.96","6,585.74","646,067,285","350,787.00","10,785,334.00"
12/7/13,"6,544.94",+1.53,+0.02%,"6,543.41","6,540.24","6,583.90","595,530,103","296,922.00","11,082,256.00"
15/7/13,"6,586.11",+41.17,+0.63%,"6,544.94","6,544.94","6,605.90","585,046,198","276,437.00","11,358,693.00"
16/7/13,"6,556.35",-29.76,-0.45%,"6,586.11","6,556.35","6,606.42","746,494,746","384,821.00","10,973,872.00"
17/7/13,"6,571.93",+15.58,+0.24%,"6,556.35","6,517.38","6,595.62","694,630,881","345,125.00","11,318,997.00"
18/7/13,"6,634.36",+62.43,+0.95%,"6,571.93","6,555.82","6,657.38","657,400,527","319,976.00","11,638,973.00"
